"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-02-01","SC",7283,6564,241,719,18113,18113,1842,23,,391,3812877,28738,99396,,3701596,,240,445916,398892,2530,0,22421,88101,,,510173,197810,,0,4258793,31268,121817,662554,,,,0,4211769,30918
"2021-01-31","SC",7042,6355,28,687,18090,18090,1841,102,,413,3784139,35663,99070,,3673436,,261,443386,396712,3601,0,22136,87469,,,507415,196661,,0,4227525,39264,121206,657941,,,,0,4180851,38222
"2021-01-30","SC",7014,6336,72,678,17988,17988,1927,100,,415,3748476,36331,98683,,3638893,,261,439785,394153,4152,0,21905,85539,,,503736,194982,,0,4188261,40483,120588,642800,,,,0,4142629,39507
"2021-01-29","SC",6942,6271,39,671,17888,17888,1986,149,,435,3712145,44120,98196,,3603314,,278,435633,390977,4464,0,21611,84194,,,499808,193525,,0,4147778,48584,119807,632170,,,,0,4103122,47494
"2021-01-28","SC",6903,6235,230,668,17739,17739,2086,159,,443,3668025,23159,97856,,3560266,,286,431169,387603,3938,0,21361,82942,,,495362,191902,,0,4099194,27097,119217,623254,,,,0,4055628,26206
"2021-01-27","SC",6673,6030,95,643,17580,17580,2140,190,,437,3644866,19907,97657,,3538011,,281,427231,384556,3564,0,21236,81149,,,491411,190336,,0,4072097,23471,118893,610598,,,,0,4029422,22651
"2021-01-26","SC",6578,5944,26,634,17390,17390,2173,55,,440,3624959,25270,97566,,3518698,,279,423667,381812,2250,0,21179,80119,,,488073,188788,,0,4048626,27520,118745,603106,,,,0,4006771,27307
"2021-01-25","SC",6552,5920,5,632,17335,17335,2201,46,,429,3599689,32902,97328,,3494165,,262,421417,379775,3092,0,20967,79744,,,485299,187423,,0,4021106,35994,118295,600042,,,,0,3979464,35690
"2021-01-24","SC",6547,5915,68,632,17289,17289,2189,125,,428,3566787,36458,96952,,3462590,,274,418325,376987,4536,0,20730,78875,,,481184,186248,,0,3985112,40994,117682,595417,,,,0,3943774,40046
"2021-01-23","SC",6479,5855,75,624,17164,17164,2224,137,,445,3530329,38986,96565,,3427043,,283,413789,373399,4601,0,20520,77497,,,476685,184542,,0,3944118,43587,117085,586940,,,,0,3903728,42603
"2021-01-22","SC",6404,5791,31,613,17027,17027,2293,158,,460,3491343,33568,96181,,3388820,,311,409188,369782,4696,0,20188,76177,,,472305,183146,,0,3900531,38264,116369,577022,,,,0,3861125,37201
"2021-01-21","SC",6373,5768,45,605,16869,16869,2345,180,,479,3457775,34032,95874,,3356549,,311,404492,366149,4649,0,19962,74566,,,467375,181322,,0,3862267,38681,115836,567614,,,,0,3823924,37730
"2021-01-20","SC",6328,5729,69,599,16689,16689,2386,178,,471,3423743,45120,95655,,3323571,,307,399843,362451,5525,0,19815,72879,,,462623,179632,,0,3823586,50645,115470,555200,,,,0,3786194,50063
"2021-01-19","SC",6259,5673,11,586,16511,16511,2353,37,,483,3378623,24622,95520,,3279860,,313,394318,357508,2854,0,19742,71839,,,456271,177738,,0,3772941,27476,115262,550200,,,,0,3736131,27235
"2021-01-18","SC",6248,5662,11,586,16474,16474,2342,38,,478,3354001,28277,95312,,3255897,,317,391464,354895,3280,0,19621,71128,,,452999,176129,,0,3745465,31557,114933,545242,,,,0,3708896,31285
"2021-01-17","SC",6237,5654,129,583,16436,16436,2375,148,,495,3325724,44834,94963,,3228308,,316,388184,351887,5762,0,19395,70139,,,449303,174706,,0,3713908,50596,114358,540106,,,,0,3677611,49841
"2021-01-16","SC",6108,5577,71,531,16288,16288,2387,153,,474,3280890,47105,94100,,3184709,,291,382422,346880,6455,0,18984,69003,,,443061,173075,,0,3663312,53560,113084,531943,,,,0,3627770,52388
"2021-01-15","SC",6037,5513,103,524,16135,16135,2424,195,,473,3233785,28845,93597,,3138359,,289,375967,341597,4787,0,18678,67442,,,437023,171539,,0,3609752,33632,112275,521315,,,,0,3575382,32597
"2021-01-14","SC",5934,5420,23,514,15940,15940,2427,92,,465,3204940,34882,93277,,3110135,,290,371180,337845,5802,0,18522,66213,,,432650,170072,,0,3576120,40684,111799,512362,,,,0,3542785,39737
"2021-01-13","SC",5911,5402,51,509,15848,15848,2466,142,,475,3170058,31227,92790,,3076502,,277,365378,332990,6021,0,18269,64368,,,426546,168440,,0,3535436,37248,111059,503983,,,,0,3503048,36189
"2021-01-12","SC",5860,5358,34,502,15706,15706,2453,42,,485,3138831,7870,92400,,3046135,,270,359357,328028,1703,0,18069,62535,,,420724,166724,,0,3498188,9573,110469,495253,,,,0,3466859,9310
"2021-01-11","SC",5826,5329,15,497,15664,15664,2387,66,,465,3130961,18901,92372,,3038883,,250,357654,326588,3129,0,18058,61931,,,418666,165305,,0,3488615,22030,110430,492534,,,,0,3457549,21634
"2021-01-10","SC",5811,5315,53,496,15598,15598,2374,89,,464,3112060,27411,91989,,3020377,,250,354525,323855,4441,0,17831,61077,,,415538,163716,,0,3466585,31852,109820,486702,,,,0,3435915,31161
"2021-01-09","SC",5758,5267,63,491,15509,15509,2383,174,,457,3084649,30711,91859,,2994228,,243,350084,320105,5908,0,17776,59701,,,410526,162451,,0,3434733,36619,109635,479452,,,,0,3404754,35463
"2021-01-08","SC",5695,5217,34,478,15335,15335,2396,133,,488,3053938,35196,91357,,2964302,,251,344176,315353,6064,0,17490,57927,,,404989,161183,,0,3398114,41260,108847,468863,,,,0,3369291,40303
"2021-01-07","SC",5661,5189,79,472,15202,15202,2425,187,,476,3018742,25101,90700,,2930137,,245,338112,310246,4877,0,17263,55426,,,398851,159700,,0,3356854,29978,107963,457586,,,,0,3328988,29143
"2021-01-06","SC",5582,5139,84,443,15015,15015,2424,164,,469,2993641,23233,90487,,2905531,,247,333235,306204,5162,0,17169,53786,,,394314,158273,,0,3326876,28395,107656,447762,,,,0,3299845,27434
"2021-01-05","SC",5498,5068,14,430,14851,14851,2344,53,,447,2970408,13642,90335,,2882982,,241,328073,302003,2601,0,17062,52129,,,389429,157106,,0,3298481,16243,107397,437379,,,,0,3272411,15960
"2021-01-04","SC",5484,5056,15,428,14798,14798,2155,71,,419,2956766,17008,90229,,2869765,,215,325472,299685,3803,0,17013,51014,,,386686,156090,,0,3282238,20811,107242,432727,,,,0,3256451,20600
"2021-01-03","SC",5469,5042,84,427,14727,14727,2072,141,,414,2939758,48221,90059,,2853298,,217,321669,296093,8951,0,16912,50632,,,382553,154943,,0,3261427,57172,106971,432080,,,,0,3235851,56538
"2021-01-02","SC",5385,4968,89,417,14586,14586,1994,196,,413,2891537,26023,89362,,2806376,,214,312718,287776,5211,0,16606,48175,,,372937,152535,,0,3204255,31234,105968,416971,,,,0,3179313,30375
"2021-01-01","SC",5296,4885,0,411,14390,14390,2025,0,,400,2865514,0,88978,,2781083,,199,307507,283424,0,0,16447,46617,,,367855,151084,,0,3173021,0,105425,407614,,,,0,3148938,0
"2020-12-31","SC",5296,4885,47,411,14390,14390,2025,154,,400,2865514,18155,88978,,2781083,,199,307507,283424,4032,0,16447,46617,,,367855,151084,,0,3173021,22187,105425,407614,,,,0,3148938,21555
"2020-12-30","SC",5249,4846,51,403,14236,14236,2001,133,,393,2847359,14676,88648,,2763870,,198,303475,280024,2873,0,16367,44962,,,363513,149770,,0,3150834,17549,105015,396295,,,,0,3127383,17137
"2020-12-29","SC",5198,4804,25,394,14103,14103,1954,53,,379,2832683,13606,88512,,2749596,,189,300602,277563,2552,0,16320,43968,,,360650,148226,,0,3133285,16158,104832,389817,,,,0,3110246,15884
"2020-12-28","SC",5173,4782,18,391,14050,14050,1867,75,,380,2819077,12372,88408,,2736587,,175,298050,275285,1871,0,16246,43262,,,357775,147106,,0,3117127,14243,104654,387061,,,,0,3094362,13998
"2020-12-27","SC",5155,4764,31,391,13975,13975,1780,81,,365,2806705,64262,88282,,2724488,,177,296179,273659,7287,0,16206,42989,,,355876,145988,,0,3102884,71549,104488,385700,,,,0,3080364,71243
"2020-12-26","SC",5124,4736,81,388,13894,13894,1758,118,,357,2742443,28716,87474,,2662483,,176,288892,266678,3864,0,15855,42119,,,346638,143320,,0,3031335,32580,103329,373991,,,,0,3009121,32002
"2020-12-25","SC",5043,4662,0,381,13776,13776,1766,0,,365,2713727,0,87064,,2634628,,177,285028,263392,0,0,15698,40482,,,342491,141962,,0,2998755,0,102762,360223,,,,0,2977119,0
"2020-12-24","SC",5043,4662,15,381,13776,13776,1766,104,,365,2713727,20238,87064,,2634628,,177,285028,263392,2798,0,15698,40482,,,342491,141962,,0,2998755,23036,102762,360223,,,,0,2977119,22606
"2020-12-23","SC",5028,4651,52,377,13672,13672,1671,165,,355,2693489,29364,86869,,2614924,,142,282230,261024,4175,0,15586,39458,,,339589,140452,,0,2975719,33539,102455,350852,,,,0,2954513,33048
"2020-12-22","SC",4976,4602,14,374,13507,13507,1586,41,,344,2664125,23231,86478,,2586531,,170,278055,257340,2322,0,15436,38628,,,334934,138745,,0,2942180,25553,101914,345379,,,,0,2921465,25361
"2020-12-21","SC",4962,4587,27,375,13466,13466,1523,22,,324,2640894,17289,86086,,2563959,,165,275733,255210,2327,0,15319,38323,,,332145,137590,,0,2916627,19616,101405,343808,,,,0,2896104,19465
"2020-12-20","SC",4935,4566,40,369,13444,13444,1471,77,,313,2623605,22521,85535,,2547289,,159,273406,253034,2869,0,15129,38015,,,329350,136505,,0,2897011,25390,100664,339557,,,,0,2876639,25169
"2020-12-19","SC",4895,4529,23,366,13367,13367,1461,100,,311,2601084,23265,85354,,2525381,,148,270537,250386,3461,0,15028,37213,,,326089,135084,,0,2871621,26726,100382,333443,,,,0,2851470,26290
"2020-12-18","SC",4872,4512,29,360,13267,13267,1460,88,,315,2577819,32571,84768,,2502705,,143,267076,247361,4302,0,14106,36475,,,322475,133902,,0,2844895,36873,98874,326401,,,,0,2825180,36349
"2020-12-17","SC",4843,4484,43,359,13179,13179,1524,109,,333,2545248,13693,84169,,2470876,,113,262774,243583,2655,0,13910,35556,,,317955,132358,,0,2808022,16348,98079,319131,,,,0,2788831,15805
"2020-12-16","SC",4800,4444,44,356,13070,13070,1046,110,,261,2531555,19316,83898,,2457608,,111,260119,241471,2799,0,13817,34538,,,315418,130905,,0,2791674,22115,97715,311277,,,,0,2773026,21668
"2020-12-15","SC",4756,4402,5,354,12960,12960,1046,50,,261,2512239,21815,83628,,2439043,,111,257320,239119,2544,0,13762,33663,,,312315,129227,,0,2769559,24359,97390,303478,,,,0,2751358,24149
"2020-12-14","SC",4751,4398,12,353,12910,12910,1276,36,,307,2490424,23009,83366,,2417685,,140,254776,236785,2570,0,13655,33390,,,309524,128048,,0,2745200,25579,97021,300424,,,,0,2727209,25402
"2020-12-13","SC",4739,4387,54,352,12874,12874,1278,149,,295,2467415,60885,82854,,2395280,,129,252206,234392,3408,0,13449,33031,,,306527,126847,,0,2719621,64293,96303,297348,,,,0,2701807,67016
"2020-12-12","SC",4685,4344,12,341,12725,12725,1250,0,,294,2406530,0,81693,,2336567,,122,248798,231363,3572,0,12970,31411,,,298224,124586,,0,2655328,3572,94663,281579,,,,0,2634791,0
"2020-12-11","SC",4673,4332,46,341,12725,12725,1234,107,,282,2406530,33980,81693,,2336567,,124,245226,228261,3540,0,12970,31411,,,298224,124586,,0,2651756,37520,94663,281579,,,,0,2634791,37188
"2020-12-10","SC",4627,4291,15,336,12618,12618,1232,91,,292,2372550,15213,81200,,2303417,,124,241686,225053,2242,0,12780,30676,,,294186,123503,,0,2614236,17455,93980,274284,,,,0,2597603,17126
"2020-12-09","SC",4612,4280,27,332,12527,12527,1217,81,,275,2357337,12963,80819,,2288614,,128,239444,223140,2490,0,12651,29885,,,291863,122416,,0,2596781,15453,93470,266077,,,,0,2580477,15142
"2020-12-08","SC",4585,4253,6,332,12446,12446,1179,31,,276,2344374,24160,80649,,2275956,,118,236954,220961,2302,0,12586,29275,,,289379,121359,,0,2581328,26462,93235,260282,,,,0,2565335,26301
"2020-12-07","SC",4579,4249,13,330,12415,12415,1025,35,,243,2320214,24122,80410,,2252263,,108,234652,218820,2553,0,12502,29127,,,286771,120652,,0,2554866,26675,92912,258736,,,,0,2539034,26564
"2020-12-06","SC",4566,4237,49,329,12380,12380,1025,75,,243,2296092,21406,80199,,2228787,,108,232099,216378,2864,0,12408,28921,,,283683,119844,,0,2528191,24270,92607,255932,,,,0,2512470,23989
"2020-12-05","SC",4517,4194,21,323,12305,12305,1029,82,,244,2274686,25800,79812,,2207945,,110,229235,213795,3222,0,12248,28292,,,280536,118984,,0,2503921,29022,92060,250883,,,,0,2488481,28600
"2020-12-04","SC",4496,4175,30,321,12223,12223,1047,97,,233,2248886,22849,79476,,2182682,,104,226013,210995,2950,0,12084,27834,,,277199,118168,,0,2474899,25799,91560,245691,,,,0,2459881,25409
"2020-12-03","SC",4466,4145,22,321,12126,12126,1046,103,,261,2226037,13971,79104,,2160456,,111,223063,208435,2228,0,11974,27153,,,274016,117338,,0,2449100,16199,91078,239293,,,,0,2434472,15753
"2020-12-02","SC",4444,4126,40,318,12023,12023,911,113,,250,2212066,13952,79007,,2146858,,118,220835,206653,1923,0,11896,26375,,,271861,116292,,0,2432901,15875,90903,231716,,,,0,2418719,15601
"2020-12-01","SC",4404,4091,23,313,11910,11910,980,33,,201,2198114,16138,78915,,2133438,,84,218912,205004,1425,0,11862,25722,,,269680,115152,,0,2417026,17563,90777,225071,,,,0,2403118,17483
"2020-11-30","SC",4381,4077,28,304,11877,11877,925,20,,237,2181976,11518,78861,,2117585,,112,217487,203659,1358,0,11851,25477,,,268050,114457,,0,2399463,12876,90712,222720,,,,0,2385635,12755
"2020-11-29","SC",4353,4050,7,303,11857,11857,879,55,,236,2170458,15136,78771,,2106308,,117,216129,202422,1218,0,11831,25261,,,266572,113704,,0,2386587,16354,90602,220868,,,,0,2372880,16201
"2020-11-28","SC",4346,4043,0,303,11802,11802,879,8,,236,2155322,29405,78542,,2091449,,117,214911,201354,1791,0,11778,25133,,,265230,112978,,0,2370233,31196,90320,219009,,,,0,2356679,31224
"2020-11-27","SC",4346,4043,29,303,11794,11794,884,57,,236,2125917,28659,78143,,2062537,,119,213120,199538,2215,0,11625,24958,,,262918,112233,,0,2339037,30874,89768,216396,,,,0,2325455,30545
"2020-11-26","SC",4317,4015,0,302,11737,11737,940,0,,227,2097258,0,77529,,2034433,,108,210905,197652,0,0,11318,24415,,,260477,111013,,0,2308163,0,88847,207854,,,,0,2294910,0
"2020-11-25","SC",4317,4015,4,302,11737,11737,940,82,,227,2097258,18996,77529,,2034433,,108,210905,197652,1675,0,11318,24415,,,260477,111013,,0,2308163,20671,88847,207854,,,,0,2294910,20318
"2020-11-24","SC",4313,4010,25,303,11655,11655,873,92,,211,2078262,18209,77361,,2015801,,83,209230,196330,1678,0,11213,23722,,,258791,109724,,0,2287492,19887,88574,199415,,,,0,2274592,19637
"2020-11-23","SC",4288,3987,5,301,11563,11563,844,33,,216,2060053,19780,77189,,1998108,,92,207552,194902,1257,0,11126,23220,,,256847,108469,,0,2267605,21037,88315,193630,,,,0,2254955,20895
"2020-11-22","SC",4283,3982,9,301,11530,11530,809,35,,201,2040273,20039,76867,,1978630,,93,206295,193787,1277,0,10982,22979,,,255430,107683,,0,2246568,21316,87849,191023,,,,0,2234060,21181
"2020-11-21","SC",4274,3974,43,300,11495,11495,816,40,,188,2020234,30647,76564,,1958876,,90,205018,192645,1857,0,10833,22792,,,254003,106828,,0,2225252,32504,87397,188702,,,,0,2212879,32271
"2020-11-20","SC",4231,3949,30,282,11455,11455,808,53,,203,1989587,28620,76067,,1928848,,106,203161,191021,2001,0,10574,22461,,,251760,105856,,0,2192748,30621,86641,183196,,,,0,2180608,30390
"2020-11-19","SC",4201,3924,19,277,11402,11402,815,53,,203,1960967,22125,75667,,1900672,,108,201160,189251,1713,0,10376,22053,,,249546,104997,,0,2162127,23838,86043,177011,,,,0,2150218,23602
"2020-11-18","SC",4182,3906,26,276,11349,11349,830,54,,219,1938842,14419,75309,,1878902,,105,199447,187774,1547,0,10211,21630,,,247714,103996,,0,2138289,15966,85520,172583,,,,0,2126616,15665
"2020-11-17","SC",4156,3884,13,272,11295,11295,800,62,,224,1924423,15507,75134,,1864993,,106,197900,186528,1283,0,10146,21124,,,245958,103154,,0,2122323,16790,85280,167198,,,,0,2110951,16645
"2020-11-16","SC",4143,3873,31,270,11233,11233,769,22,,210,1908916,13834,74992,,1849769,,102,196617,185390,1110,0,10125,20732,,,244537,102038,,0,2105533,14944,85117,161448,,,,0,2094306,14864
"2020-11-15","SC",4112,3846,2,266,11211,11211,752,29,,192,1895082,16956,74800,,1836132,,86,195507,184360,1493,0,10064,20592,,,243310,101388,,0,2090589,18449,84864,160440,,,,0,2079442,18373
"2020-11-14","SC",4110,3844,9,266,11182,11182,781,35,,183,1878126,39233,74614,,1819465,,93,194014,182943,1913,0,9988,20442,,,241604,100742,,0,2072140,41146,84602,158740,,,,0,2061069,40933
"2020-11-13","SC",4101,3835,17,266,11147,11147,775,63,,188,1838893,8438,74215,,1781234,,89,192101,181243,1611,0,9783,19980,,,238902,100074,,0,2030994,10049,83998,151564,,,,0,2020136,9849
"2020-11-12","SC",4084,3817,8,267,11084,11084,810,60,,196,1830455,18741,74045,,1772990,,91,190490,179832,1495,0,9731,19620,,,237297,99368,,0,2020945,20236,83776,149728,,,,0,2010287,20049
"2020-11-11","SC",4076,3809,14,267,11024,11024,780,58,,198,1811714,10940,73829,,1754669,,97,188995,178524,1257,0,9650,19332,,,235569,98621,,0,2000709,12197,83479,146367,,,,0,1990238,11949
"2020-11-10","SC",4062,3795,21,267,10966,10966,784,82,,197,1800774,19940,73707,,1744162,,104,187738,177515,1347,0,9523,18900,,,234127,97765,,0,1988512,21287,83290,141266,,,,0,1978289,21082
"2020-11-09","SC",4041,3778,5,263,10884,10884,746,30,,194,1780834,7420,73458,,1725001,,101,186391,176373,703,0,9523,18544,,,232206,96909,,0,1967225,8123,82981,136772,,,,0,1957207,8063
"2020-11-08","SC",4036,3776,21,260,10854,10854,718,20,,184,1773414,13228,73421,,1717658,,89,185688,175730,946,0,9518,18494,,,231486,96422,,0,1959102,14174,82939,136308,,,,0,1949144,14096
"2020-11-07","SC",4015,3756,10,259,10834,10834,740,58,,180,1760186,45961,73044,,1704603,,89,184742,174862,1870,0,9425,18430,,,230445,95754,,0,1944928,47831,82469,135415,,,,0,1935048,47637
"2020-11-06","SC",4005,3748,13,257,10776,10776,767,50,,204,1714225,22579,72567,,1659483,,91,182872,173186,1233,0,9278,18123,,,227928,95045,,0,1897097,23812,81845,130900,,,,0,1887411,23549
"2020-11-05","SC",3992,3736,7,256,10726,10726,755,70,,214,1691646,6628,72237,,1637644,,102,181639,172216,769,0,9176,17719,,,226218,94333,,0,1873285,7397,81413,126687,,,,0,1863862,7202
"2020-11-04","SC",3985,3728,17,257,10656,10656,783,57,,210,1685018,9847,72151,,1631123,,112,180870,171642,918,0,9162,17465,,,225537,93533,,0,1865888,10765,81313,124113,,,,0,1856660,10627
"2020-11-03","SC",3968,3713,22,255,10599,10599,737,66,,202,1675171,12050,72029,,1621681,,104,179952,170862,1035,0,9130,17251,,,224352,92763,,0,1855123,13085,81159,121231,,,,0,1846033,12864
