"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-02-25","IN",12494,12065,27,429,42672,42672,889,37,7467,147,2440984,5338,,,,,80,659127,,1084,0,,,,,750751,,,0,7902509,45517,,,,,3100111,6422,7902509,45517
"2021-02-24","IN",12467,12039,17,428,42635,42635,886,78,7445,158,2435646,3954,,,,,79,658043,,1006,0,,,,,749447,,,0,7856992,41241,,,,,3093689,4960,7856992,41241
"2021-02-23","IN",12450,12025,43,425,42557,42557,873,57,7438,159,2431692,2496,,,,,75,657037,,679,0,,,,,748268,,,0,7815751,20986,,,,,3088729,3175,7815751,20986
"2021-02-22","IN",12407,11982,35,425,42500,42500,878,55,7411,163,2429196,844,,,,,73,656358,,817,0,,,,,747519,,,0,7794765,40727,,,,,3085554,1661,7794765,40727
"2021-02-21","IN",12372,11947,36,425,42445,42445,870,67,7408,161,2428352,6767,,,,,80,655541,,881,0,,,,,746727,,,0,7754038,32380,,,,,3083893,7648,7754038,32380
"2021-02-20","IN",12336,11912,11,424,42378,42378,923,45,7391,172,2421585,4964,,,,,78,654660,,1415,0,,,,,745419,,,0,7721658,38624,,,,,3076245,6379,7721658,38624
"2021-02-19","IN",12325,11898,44,427,42333,42333,948,87,7383,179,2416621,3489,,,,,88,653245,,1035,0,,,,,743777,,,0,7683034,32361,,,,,3069866,4524,7683034,32361
"2021-02-18","IN",12281,11854,31,427,42246,42246,966,160,7372,178,2413132,2577,,,,,90,652210,,757,0,,,,,742550,,,0,7650673,25717,,,,,3065342,3334,7650673,25717
"2021-02-17","IN",12250,11825,19,425,42086,42086,955,246,7336,193,2410555,3587,,,,,98,651453,,923,0,,,,,741642,,,0,7624956,31115,,,,,3062008,4510,7624956,31115
"2021-02-16","IN",12231,11805,40,426,41840,41840,1018,194,7312,201,2406968,2691,,,,,107,650530,,878,0,,,,,740557,,,0,7593841,20208,,,,,3057498,3569,7593841,20208
"2021-02-15","IN",12191,11765,18,426,41646,41646,1066,42,7285,200,2404277,3324,,,,,104,649652,,777,0,,,,,739554,,,0,7573633,16103,,,,,3053929,4101,7573633,16103
"2021-02-14","IN",12173,11746,24,427,41604,41604,1031,74,7283,214,2400953,4756,,,,,108,648875,,1218,0,,,,,738594,,,0,7557530,40801,,,,,3049828,5974,7557530,40801
"2021-02-13","IN",12149,11722,32,427,41530,41530,1079,71,7267,211,2396197,6068,,,,,109,647657,,1232,0,,,,,737120,,,0,7516729,46516,,,,,3043854,7300,7516729,46516
"2021-02-12","IN",12117,11690,90,427,41459,41459,1178,81,7253,227,2390129,5192,,,,,119,646425,,1419,0,,,,,735665,,,0,7470213,45132,,,,,3036554,6611,7470213,45132
"2021-02-11","IN",12027,11604,26,423,41378,41378,1226,86,7240,239,2384937,6629,,,,,118,645006,,1701,0,,,,,734071,,,0,7425081,57871,,,,,3029943,8330,7425081,57871
"2021-02-10","IN",12001,11578,59,423,41292,41292,1273,85,7228,262,2378308,4797,,,,,138,643305,,1431,0,,,,,732027,,,0,7367210,38386,,,,,3021613,6228,7367210,38386
"2021-02-09","IN",11942,11526,67,416,41207,41207,1265,98,7207,274,2373511,3070,,,,,142,641874,,1130,0,,,,,730482,,,0,7328824,25604,,,,,3015385,4200,7328824,25604
"2021-02-08","IN",11875,11459,58,416,41109,41109,1292,75,7190,285,2370441,3722,,,,,146,640744,,1033,0,,,,,729157,,,0,7303220,17399,,,,,3011185,4755,7303220,17399
"2021-02-07","IN",11817,11401,65,416,41034,41034,1287,63,7177,290,2366719,5633,,,,,153,639711,,1724,0,,,,,727970,,,0,7285821,48517,,,,,3006430,7357,7285821,48517
"2021-02-06","IN",11752,11346,66,406,40971,40971,1399,80,7158,300,2361086,7188,,,,,163,637987,,2816,0,,,,,725910,,,0,7237304,56220,,,,,2999073,10004,7237304,56220
"2021-02-05","IN",11686,11280,49,406,40891,40891,1446,117,7148,322,2353898,4562,,,,,165,635171,,1481,0,,,,,722479,,,0,7181084,30280,,,,,2989069,6043,7181084,30280
"2021-02-04","IN",11637,11231,1546,406,40774,40774,1541,107,7135,331,2349336,7049,,,,,175,633690,,2359,0,,,,,720786,,,0,7150804,54480,,,,,2983026,9408,7150804,54480
"2021-02-03","IN",10091,9713,37,378,40667,40667,1582,97,7116,344,2342287,3599,,,,,188,631331,,1428,0,,,,,718064,,,0,7096324,29149,,,,,2973618,5027,7096324,29149
"2021-02-02","IN",10054,9677,65,377,40570,40570,1624,133,7097,347,2338688,3498,,,,,200,629903,,1512,0,,,,,716476,,,0,7067175,27431,,,,,2968591,5010,7067175,27431
"2021-02-01","IN",9989,9613,15,376,40437,40437,1594,89,7065,374,2335190,4005,,,,,201,628391,,1709,0,,,,,714746,,,0,7039744,25221,,,,,2963581,5714,7039744,25221
"2021-01-31","IN",9974,9598,7,376,40348,40348,1584,82,7054,372,2331185,6699,,,,,214,626682,,1723,0,,,,,712717,,,0,7014523,38115,,,,,2957867,8422,7014523,38115
"2021-01-30","IN",9967,9592,42,375,40266,40266,1648,116,7039,387,2324486,6878,,,,,212,624959,,2334,0,,,,,710665,,,0,6976408,47203,,,,,2949445,9212,6976408,47203
"2021-01-29","IN",9925,9549,46,376,40150,40150,1725,132,7019,399,2317608,7250,,,,,219,622625,,2630,0,,,,,707942,,,0,6929205,44714,,,,,2940233,9880,6929205,44714
"2021-01-28","IN",9879,9504,34,375,40018,40018,1915,124,6993,420,2310358,7407,,,,,232,619995,,2819,0,,,,,704889,,,0,6884491,54195,,,,,2930353,10226,6884491,54195
"2021-01-27","IN",9845,9470,38,375,39894,39894,1902,141,6974,430,2302951,5714,,,,,242,617176,,2230,0,,,,,701673,,,0,6830296,43069,,,,,2920127,7944,6830296,43069
"2021-01-26","IN",9807,9432,79,375,39753,39753,1976,144,6935,449,2297237,3433,,,,,249,614946,,1718,0,,,,,699136,,,0,6787227,25789,,,,,2912183,5151,6787227,25789
"2021-01-25","IN",9728,9352,12,376,39609,39609,2045,104,6916,459,2293804,4792,,,,,257,613228,,2189,0,,,,,697231,,,0,6761438,23097,,,,,2907032,6981,6761438,23097
"2021-01-24","IN",9716,9340,23,376,39505,39505,2118,109,6917,478,2289012,6575,,,,,243,611039,,2520,0,,,,,694707,,,0,6738341,36864,,,,,2900051,9095,6738341,36864
"2021-01-23","IN",9693,9317,51,376,39396,39396,2134,154,6885,478,2282437,7967,,,,,261,608519,,3093,0,,,,,691677,,,0,6701477,48977,,,,,2890956,11060,6701477,48977
"2021-01-22","IN",9642,9267,49,375,39242,39242,2151,197,6849,496,2274470,8417,,,,,266,605426,,3489,0,,,,,688073,,,0,6652500,52461,,,,,2879896,11906,6652500,52461
"2021-01-21","IN",9593,9218,64,375,39045,39045,2303,188,6811,519,2266053,8375,,,,,266,601937,,3624,0,,,,,684081,,,0,6600039,54719,,,,,2867990,11999,6600039,54719
"2021-01-20","IN",9529,9154,63,375,38857,38857,2302,162,6799,522,2257678,5482,,,,,275,598313,,2877,0,,,,,679955,,,0,6545320,46558,,,,,2855991,8359,6545320,46558
"2021-01-19","IN",9466,9092,126,374,38695,38695,2332,151,6764,525,2252196,5400,,,,,263,595436,,2727,0,,,,,676693,,,0,6498762,35976,,,,,2847632,8127,6498762,35976
"2021-01-18","IN",9340,8966,30,374,38544,38544,2386,146,6742,557,2246796,5655,,,,,282,592709,,2498,0,,,,,673631,,,0,6462786,31601,,,,,2839505,8153,6462786,31601
"2021-01-17","IN",9310,8936,23,374,38398,38398,2348,132,6719,527,2241141,8326,,,,,279,590211,,3162,0,,,,,670629,,,0,6431185,44991,,,,,2831352,11488,6431185,44991
"2021-01-16","IN",9287,8913,41,374,38266,38266,2404,210,6685,525,2232815,9232,,,,,269,587049,,3889,0,,,,,666864,,,0,6386194,58171,,,,,2819864,13121,6386194,58171
"2021-01-15","IN",9246,8872,44,374,38056,38056,2432,188,6641,551,2223583,9786,,,,,285,583160,,4666,0,,,,,662323,,,0,6328023,56420,,,,,2806743,14452,6328023,56420
"2021-01-14","IN",9202,8830,39,372,37868,37868,2440,189,6610,550,2213797,7925,,,,,280,578494,,4375,0,,,,,656974,,,0,6271603,51516,,,,,2792291,12300,6271603,51516
"2021-01-13","IN",9163,8790,59,373,37679,37679,2484,174,6583,550,2205872,6192,,,,,284,574119,,3642,0,,,,,652054,,,0,6220087,44959,,,,,2779991,9834,6220087,44959
"2021-01-12","IN",9104,8731,88,373,37505,37505,2515,217,6540,553,2199680,4445,,,,,293,570477,,3139,0,,,,,647868,,,0,6175128,34244,,,,,2770157,7584,6175128,34244
"2021-01-11","IN",9016,8643,31,373,37288,37288,2537,163,6510,568,2195235,6364,,,,,286,567338,,3685,0,,,,,644393,,,0,6140884,31731,,,,,2762573,10049,6140884,31731
"2021-01-10","IN",8985,8613,19,372,37125,37125,2593,166,6481,556,2188871,8517,,,,,291,563653,,5093,0,,,,,640198,,,0,6109153,47654,,,,,2752524,13610,6109153,47654
"2021-01-09","IN",8966,8595,74,371,36959,36959,2678,193,6441,579,2180354,8559,,,,,299,558560,,5966,0,,,,,634311,,,0,6061499,56096,,,,,2738914,14525,6061499,56096
"2021-01-08","IN",8892,8521,69,371,36766,36766,2769,249,6408,584,2171795,7656,,,,,295,552594,,6095,0,,,,,627575,,,0,6005403,54481,,,,,2724389,13751,6005403,54481
"2021-01-07","IN",8823,8452,80,371,36517,36517,2812,203,6377,593,2164139,8783,,,,,306,546499,,7270,0,,,,,620799,,,0,5950922,56417,,,,,2710638,16053,5950922,56417
"2021-01-06","IN",8743,8371,80,372,36314,36314,2782,193,6355,586,2155356,6700,,,,,303,539229,,6146,0,,,,,612814,,,0,5894505,49161,,,,,2694585,12846,5894505,49161
"2021-01-05","IN",8663,8292,149,371,36121,36121,2907,265,6364,591,2148656,3288,,,,,326,533083,,3395,0,,,,,606160,,,0,5845344,31318,,,,,2681739,6683,5845344,31318
"2021-01-04","IN",8514,8150,39,364,35856,35856,2836,210,6292,649,2145368,3966,,,,,321,529688,,3617,0,,,,,602535,,,0,5814026,21329,,,,,2675056,7583,5814026,21329
"2021-01-03","IN",8475,8111,65,364,35646,35646,2714,239,6251,648,2141402,3796,,,,,326,526071,,2981,0,,,,,598551,,,0,5792697,23424,,,,,2667473,6777,5792697,23424
"2021-01-02","IN",8410,8055,39,355,35407,35407,2655,197,6206,663,2137606,5415,,,,,342,523090,,5317,0,,,,,595137,,,0,5769273,39230,,,,,2660696,10732,5769273,39230
"2021-01-01","IN",8371,8016,108,355,35210,35210,2786,211,6194,676,2132191,6981,,,,,348,517773,,6288,0,,,,,589048,,,0,5730043,48333,,,,,2649964,13269,5730043,48333
"2020-12-31","IN",8263,7911,103,352,34999,34999,2842,238,6144,633,2125210,7348,,,,,353,511485,,6468,0,,,,,581967,,,0,5681710,54368,,,,,2636695,13816,5681710,54368
"2020-12-30","IN",8160,7812,109,348,34761,34761,2941,227,6078,659,2117862,4469,,,,,365,505017,,4735,0,,,,,455701,,,0,5627342,42249,,,,,2622879,9204,5627342,42249
"2020-12-29","IN",8051,7703,165,348,34534,34534,2951,262,6044,646,2113393,4030,,,,,363,500282,,3976,0,,,,,455701,,,0,5585093,31548,,,,,2613675,8006,5585093,31548
"2020-12-28","IN",7886,7539,43,347,34272,34272,2866,170,5993,632,2109363,2993,,,,,364,496306,,2465,0,,,,,452139,,,0,5553545,17489,,,,,2605669,5458,5553545,17489
"2020-12-27","IN",7843,7496,42,347,34102,34102,2811,267,5963,638,2106370,2422,,,,,360,493841,,1820,0,,,,,449547,,,0,5536056,18542,,,,,2600211,4242,5536056,18542
"2020-12-26","IN",7801,7461,31,340,33835,33835,2808,171,5908,636,2103948,5963,,,,,352,492021,,3841,0,,,,,447970,,,0,5517514,32679,,,,,2595969,9804,5517514,32679
"2020-12-25","IN",7770,7431,40,339,33664,33664,2918,199,5881,633,2097985,8174,,,,,369,488180,,5446,0,,,,,438752,,,0,5484835,53689,,,,,2586165,13620,5484835,53689
"2020-12-24","IN",7730,7391,85,339,33465,33465,3013,251,5857,633,2089811,9856,,,,,369,482734,,6196,0,,,,,438752,,,0,5431146,54571,,,,,2572545,16052,5431146,54571
"2020-12-23","IN",7645,7306,64,339,33214,33214,3123,222,5820,664,2079955,6813,,,,,364,476538,,4662,0,,,,,432483,,,0,5376575,45972,,,,,2556493,11475,5376575,45972
"2020-12-22","IN",7581,7244,143,337,32992,32992,3064,282,5780,649,2073142,7689,,,,,356,471876,,3657,0,,,,,428014,,,0,5330603,41961,,,,,2545018,11346,5330603,41961
"2020-12-21","IN",7438,7101,34,337,32710,32710,2967,214,5742,665,2065453,6128,,,,,345,468219,,3865,0,,,,,424789,,,0,5288642,28115,,,,,2533672,9993,5288642,28115
"2020-12-20","IN",7404,7070,66,334,32496,32496,2932,225,5700,660,2059325,12102,,,,,343,464354,,6483,0,,,,,421339,,,0,5260527,64091,,,,,2523679,18585,5260527,64091
"2020-12-19","IN",7338,7017,73,321,32271,32271,2932,229,5676,673,2047223,7992,,,,,358,457871,,4732,0,,,,,415266,,,0,5196436,39420,,,,,2505094,12724,5196436,39420
"2020-12-18","IN",7265,6944,85,321,32042,32042,3065,222,5637,674,2039231,8687,,,,,370,453139,,5949,0,,,,,410895,,,0,5157016,54022,,,,,2492370,14636,5157016,54022
"2020-12-17","IN",7180,6860,79,320,31820,31820,3147,245,5605,683,2030544,9832,,,,,382,447190,,6340,0,,,,,405471,,,0,5102994,52831,,,,,2477734,16172,5102994,52831
"2020-12-16","IN",7101,6781,133,320,31575,31575,3192,251,5564,852,2020712,8803,,,,,380,440850,,6208,0,,,,,399796,,,0,5050163,49885,,,,,2461562,15011,5050163,49885
"2020-12-15","IN",6968,6657,128,311,31324,31324,3229,289,5538,911,2011909,6425,,,,,404,434642,,4241,0,,,,,394462,,,0,5000278,38910,,,,,2446551,10666,5000278,38910
"2020-12-14","IN",6840,6530,35,310,31035,31035,3072,239,5489,872,2005484,7199,,,,,385,430401,,4967,0,,,,,390585,,,0,4961368,33983,,,,,2435885,12166,4961368,33983
"2020-12-13","IN",6805,6495,47,310,30796,30796,3108,263,5441,885,1998285,11433,,,,,386,425434,,5898,0,,,,,385912,,,0,4927385,47708,,,,,2423719,17331,4927385,47708
"2020-12-12","IN",6758,6458,85,300,30533,30533,3141,407,5423,914,1986852,11487,,,,,418,419536,,7401,0,,,,,380981,,,0,4879677,60687,,,,,2406388,18888,4879677,60687
"2020-12-11","IN",6673,6373,70,300,30126,30126,3204,383,5353,939,1975365,11119,,,,,416,412135,,7200,0,,,,,374187,,,0,4818990,56097,,,,,2387500,18319,4818990,56097
"2020-12-10","IN",6603,6302,97,301,29743,29743,3221,331,5275,949,1964246,9809,,,,,410,404935,,6518,0,,,,,367427,,,0,4762893,55927,,,,,2369181,16327,4762893,55927
"2020-12-09","IN",6506,6207,96,299,29412,29412,3244,383,5238,949,1954437,8792,,,,,414,398417,,5754,0,,,,,361752,,,0,4706966,50139,,,,,2352854,14546,4706966,50139
"2020-12-08","IN",6410,6109,126,301,29029,29029,3250,386,5193,955,1945645,8954,,,,,399,392663,,5385,0,,,,,357104,,,0,4656827,42287,,,,,2338308,14339,4656827,42287
"2020-12-07","IN",6284,5986,42,298,28643,28643,3214,276,5128,954,1936691,8429,,,,,393,387278,,5661,0,,,,,352008,,,0,4614540,37329,,,,,2323969,14090,4614540,37329
"2020-12-06","IN",6242,5944,35,298,28367,28367,3189,351,5081,961,1928262,11103,,,,,368,381617,,6598,0,,,,,347061,,,0,4577211,51451,,,,,2309879,17701,4577211,51451
"2020-12-05","IN",6207,5910,85,297,28016,28016,3255,344,5033,961,1917159,12306,,,,,368,375019,,7690,0,,,,,341255,,,0,4525760,61268,,,,,2292178,19996,4525760,61268
"2020-12-04","IN",6122,5832,89,290,27672,27672,3289,436,4990,955,1904853,11419,,,,,383,367329,,7899,0,,,,,334650,,,0,4464492,61536,,,,,2272182,19318,4464492,61536
"2020-12-03","IN",6033,5748,60,285,27236,27236,3362,382,4931,987,1893434,12302,,,,,399,359430,,8460,0,,,,,327467,,,0,4402956,60470,,,,,2252864,20762,4402956,60470
"2020-12-02","IN",5973,5688,109,285,26854,26854,3441,430,4867,1001,1881132,8247,,,,,407,350970,,6597,0,,,,,320141,,,0,4342486,46499,,,,,2232102,14844,4342486,46499
"2020-12-01","IN",5864,5598,141,266,26424,26424,3460,406,4794,990,1872885,7281,,,,,386,344373,,5396,0,,,,,313886,,,0,4295987,36023,,,,,2217258,12677,4295987,36023
"2020-11-30","IN",5723,5456,38,267,26018,26018,3401,386,4722,968,1865604,9988,,,,,389,338977,,5665,0,,,,,309723,,,0,4259964,37936,,,,,2204581,15653,4259964,37936
"2020-11-29","IN",5685,5418,22,267,25632,25632,3392,303,4660,951,1855616,9873,,,,,355,333312,,4304,0,,,,,304037,,,0,4222028,38627,,,,,2188928,14177,4222028,38627
"2020-11-28","IN",5663,5394,69,269,25329,25329,3381,389,4604,938,1845743,8170,,,,,356,329008,,4471,0,,,,,300487,,,0,4183401,34805,,,,,2174751,12641,4183401,34805
"2020-11-27","IN",5594,5328,33,266,24940,24940,3287,366,4538,946,1837573,10740,,,,,338,324537,,5643,0,,,,,296828,,,0,4148596,48346,,,,,2162110,16383,4148596,48346
"2020-11-26","IN",5561,5295,63,266,24574,24574,3384,357,4493,955,1826833,12959,,,,,338,318894,,6373,0,,,,,291641,,,0,4100250,62056,,,,,2145727,19332,4100250,62056
"2020-11-25","IN",5498,5232,63,266,24217,24217,3363,333,4421,956,1813874,12668,,,,,326,312521,,5983,0,,,,,285743,,,0,4038194,61511,,,,,2126395,18651,4038194,61511
"2020-11-24","IN",5435,5169,103,266,23884,23884,3279,358,4371,909,1801206,11391,,,,,325,306538,,5625,0,,,,,280434,,,0,3976683,37038,,,,,2107744,17016,3976683,37038
"2020-11-23","IN",5332,5067,27,265,23526,23526,3219,317,4313,915,1789815,12482,,,,,317,300913,,5556,0,,,,,275890,,,0,3939645,42100,,,,,2090728,18038,3939645,42100
"2020-11-22","IN",5305,5040,59,265,23209,23209,3144,335,4284,878,1777333,13373,,,,,310,295357,,6174,0,,,,,271532,,,0,3897545,51165,,,,,2072690,19547,3897545,51165
"2020-11-21","IN",5246,4992,40,254,22874,22874,3168,362,4227,925,1763960,15333,,,,,291,289183,,6872,0,,,,,265477,,,0,3846380,60958,,,,,2053143,22205,3846380,60958
"2020-11-20","IN",5206,4952,63,254,22512,22512,3077,352,4182,898,1748627,14367,,,,,278,282311,,6808,0,,,,,259467,,,0,3785422,60088,,,,,2030938,21175,3785422,60088
"2020-11-19","IN",5143,4889,59,254,22160,22160,3063,423,4129,854,1734260,13026,,,,,269,275503,,7281,0,,,,,253606,,,0,3725334,57285,,,,,2009763,20307,3725334,57285
"2020-11-18","IN",5084,4830,59,254,21737,21737,3040,348,4068,847,1721234,14353,,,,,262,268222,,6015,0,,,,,247870,,,0,3668049,55973,,,,,1989456,20368,3668049,55973
"2020-11-17","IN",5025,4770,89,255,21389,21389,2951,346,4017,796,1706881,11423,,,,,246,262207,,5463,0,,,,,242046,,,0,3612076,42121,,,,,1969088,16886,3612076,42121
"2020-11-16","IN",4936,4686,26,250,21043,21043,2768,339,3969,750,1695458,8766,,,,,232,256744,,5147,0,,,,,237802,,,0,3569955,33873,,,,,1952202,13913,3569955,33873
"2020-11-15","IN",4910,4660,22,250,20704,20704,2628,321,3900,729,1686692,13628,,,,,224,251597,,6710,0,,,,,233727,,,0,3536082,53337,,,,,1938289,20338,3536082,53337
"2020-11-14","IN",4888,4638,25,250,20383,20383,2634,295,3869,689,1673064,16559,,,,,227,244887,,8322,0,,,,,228434,,,0,3482745,68372,,,,,1917951,24881,3482745,68372
"2020-11-13","IN",4863,4613,50,250,20088,20088,2548,515,3810,664,1656505,11153,,,,,216,236565,,5600,0,,,,,221056,,,0,3414373,44275,,,,,1893070,16753,3414373,44275
"2020-11-12","IN",4813,4563,51,250,19573,19573,2569,289,3758,671,1645352,16026,,,,,220,230965,,6591,0,,,,,216436,,,0,3370098,62253,,,,,1876317,22617,3370098,62253
"2020-11-11","IN",4762,4512,31,250,19284,19284,2544,261,3703,649,1629326,11034,,,,,196,224374,,5036,0,,,,,211162,,,0,3307845,38192,,,,,1853700,16070,3307845,38192
"2020-11-10","IN",4731,4481,67,250,19023,19023,2336,285,3656,599,1618292,9772,,,,,183,219338,,4829,0,,,,,207297,,,0,3269653,30619,,,,,1837630,14601,3269653,30619
"2020-11-09","IN",4664,4418,35,246,18738,18738,2174,233,3623,547,1608520,8954,,,,,180,214509,,4135,0,,,,,203042,,,0,3239034,28368,,,,,1823029,13089,3239034,28368
"2020-11-08","IN",4629,4383,37,246,18505,18505,2070,232,3566,524,1599566,10890,,,,,173,210374,,4652,0,,,,,199666,,,0,3210666,43148,,,,,1809940,15542,3210666,43148
"2020-11-07","IN",4592,4348,45,244,18273,18273,2036,268,3527,559,1588676,12394,,,,,195,205722,,4899,0,,,,,195456,,,0,3167518,50449,,,,,1794398,17293,3167518,50449
"2020-11-06","IN",4547,4306,36,241,18005,18005,2001,207,3477,540,1576282,10511,,,,,191,200823,,4647,0,,,,,191092,,,0,3117069,43214,,,,,1777105,15158,3117069,43214
"2020-11-05","IN",4511,4269,47,242,17798,17798,1948,185,3433,568,1565771,9039,,,,,197,196176,,4412,0,,,,,187475,,,0,3073855,41093,,,,,1761947,13451,3073855,41093
"2020-11-04","IN",4464,4224,25,240,17613,17613,1897,229,3393,545,1556732,11223,,,,,183,191764,,3698,0,,,,,183083,,,0,3032762,37419,,,,,1748496,14921,3032762,37419
"2020-11-03","IN",4439,4199,49,240,17384,17384,1867,229,3356,566,1545509,7852,,,,,194,188066,,2881,0,,,,,180092,,,0,2995343,25013,,,,,1733575,10733,2995343,25013
"2020-11-02","IN",4390,4150,26,240,17155,17155,1759,132,3313,528,1537657,9821,,,,,170,185185,,3077,0,,,,,177335,,,0,2970330,29293,,,,,1722842,12898,2970330,29293
"2020-11-01","IN",4364,4124,32,240,17023,17023,1732,176,3292,495,1527836,8186,,,,,167,182108,,2750,0,,,,,174616,,,0,2941037,30420,,,,,1709944,10936,2941037,30420
"2020-10-31","IN",4332,4096,46,236,16847,16847,1740,162,3263,515,1519650,10760,,,,,174,179358,,3465,0,,,,,172330,,,0,2910617,46698,,,,,1699008,14225,2910617,46698
"2020-10-30","IN",4286,4050,26,236,16685,16685,1662,216,3248,517,1508890,10527,,,,,170,175893,,3163,0,,,,,168905,,,0,2863919,41067,,,,,1684783,13690,2863919,41067
"2020-10-29","IN",4260,4024,33,236,16469,16469,1733,196,3204,508,1498363,10385,,,,,159,172730,,3618,0,,,,,166440,,,0,2822852,39104,,,,,1671093,14003,2822852,39104
"2020-10-28","IN",4227,3991,33,236,16273,16273,1679,209,3155,470,1487978,8000,,,,,166,169112,,2548,0,,,,,163098,,,0,2783748,29437,,,,,1657090,10548,2783748,29437
"2020-10-27","IN",4194,3958,51,236,16064,16064,1687,159,3135,494,1479978,6327,,,,,156,166564,,1983,0,,,,,160768,,,0,2754311,19366,,,,,1646542,8310,2754311,19366
"2020-10-26","IN",4143,3907,13,236,15905,15905,1634,138,3115,500,1473651,6790,,,,,164,164581,,1974,0,,,,,159199,,,0,2734945,23867,,,,,1638232,8764,2734945,23867
"2020-10-25","IN",4130,3894,12,236,15767,15767,1666,140,3093,500,1466861,8984,,,,,165,162607,,2153,0,,,,,157582,,,0,2711078,29881,,,,,1629468,11137,2711078,29881
"2020-10-24","IN",4118,3882,26,236,15627,15627,1685,129,3066,481,1457877,9994,,,,,152,160454,,2741,0,,,,,155443,,,0,2681197,38675,,,,,1618331,12735,2681197,38675
"2020-10-23","IN",4092,3858,27,234,15498,15498,1548,194,3049,433,1447883,8764,,,,,152,157713,,2467,0,,,,,153266,,,0,2642522,31257,,,,,1605596,11231,2642522,31257
"2020-10-22","IN",4065,3831,42,234,15304,15304,1515,141,3006,433,1439119,10406,,,,,143,155246,,2850,0,,,,,150959,,,0,2611265,36465,,,,,1594365,13256,2611265,36465
"2020-10-21","IN",4023,3790,15,233,15163,15163,1484,180,2976,412,1428713,7027,,,,,141,152396,,1732,0,,,,,148743,,,0,2574800,23394,,,,,1581109,8759,2574800,23394
"2020-10-20","IN",4008,3775,48,233,14983,14983,1425,157,2954,412,1421686,6130,,,,,141,150664,,1498,0,,,,,147110,,,0,2551406,17543,,,,,1572350,7628,2551406,17543
